100, 4, 1, 100, 1.1195
100, 4, 2, 100, 1.09235
100, 4, 3, 100, 1.08199
100, 4, 4, 100, 1.08707
100, 5, 1, 100, 1.12432
100, 5, 2, 100, 1.17255
100, 5, 3, 100, 1.14467
100, 5, 4, 100, 1.12429
100, 5, 5, 100, 1.11605
100, 6, 1, 100, 1.18553
100, 6, 2, 100, 1.195
100, 6, 3, 100, 1.18358
100, 6, 4, 100, 1.15422
100, 6, 5, 100, 1.17073
100, 6, 6, 100, 1.13578
100, 7, 1, 100, 1.29155
100, 7, 2, 100, 1.30219
100, 7, 3, 100, 1.30114
100, 7, 4, 100, 1.30106
100, 7, 5, 100, 1.34916
100, 7, 6, 100, 1.29584
100, 7, 7, 100, 1.25582
100, 8, 1, 100, 1.36976
100, 8, 2, 100, 1.33804
100, 8, 3, 100, 1.37555
100, 8, 4, 100, 1.35262
100, 8, 5, 100, 1.41435
100, 8, 6, 100, 1.4035
100, 8, 7, 100, 1.39716
100, 8, 8, 100, 1.3818
100, 9, 1, 100, 1.51308
100, 9, 2, 100, 1.46852
100, 9, 3, 100, 1.43236
100, 9, 4, 100, 1.43548
100, 9, 5, 100, 1.47087
100, 9, 6, 100, 1.45914
100, 9, 7, 100, 1.48109
100, 9, 8, 100, 1.49451
100, 9, 9, 100, 1.49545
100, 10, 1, 100, 1.64449
100, 10, 2, 100, 1.65641
100, 10, 3, 100, 1.69369
100, 10, 4, 100, 1.62619
100, 10, 5, 100, 1.63979
100, 10, 6, 100, 1.61465
100, 10, 7, 100, 1.61533
100, 10, 8, 100, 1.64107
100, 10, 9, 100, 1.65748
100, 10, 10, 100, 1.62677
150, 4, 1, 150, 1.60118
150, 4, 2, 150, 1.60374
150, 4, 3, 150, 1.60563
150, 4, 4, 150, 1.59023
150, 5, 1, 150, 1.66166
150, 5, 2, 150, 1.64712
150, 5, 3, 150, 1.62944
150, 5, 4, 150, 1.66149
150, 5, 5, 150, 1.67792
150, 6, 1, 150, 1.71838
150, 6, 2, 150, 1.73339
150, 6, 3, 150, 1.67414
150, 6, 4, 150, 1.73043
150, 6, 5, 150, 1.75112
150, 6, 6, 150, 1.72615
150, 7, 1, 150, 1.79742
150, 7, 2, 150, 1.89948
150, 7, 3, 150, 1.82301
150, 7, 4, 150, 1.84586
150, 7, 5, 150, 1.79813
150, 7, 6, 150, 1.79323
150, 7, 7, 150, 1.76723
150, 8, 1, 150, 1.93977
150, 8, 2, 150, 1.93204
150, 8, 3, 150, 1.90017
150, 8, 4, 150, 1.93245
150, 8, 5, 150, 1.89428
150, 8, 6, 150, 3.97655
150, 8, 7, 150, 2.99749
150, 8, 8, 150, 1.91036
150, 9, 1, 150, 2.02833
150, 9, 2, 150, 2.0326
150, 9, 3, 150, 2.00432
150, 9, 4, 150, 2.03128
150, 9, 5, 150, 1.98421
150, 9, 6, 150, 2.01966
150, 9, 7, 150, 1.97354
150, 9, 8, 150, 2.05182
150, 9, 9, 150, 2.03648
150, 10, 1, 150, 2.14067
150, 10, 2, 150, 2.18656
150, 10, 3, 150, 2.20821
150, 10, 4, 150, 2.21653
150, 10, 5, 150, 2.16931
150, 10, 6, 150, 2.21257
150, 10, 7, 150, 2.20779
150, 10, 8, 150, 2.20666
150, 10, 9, 150, 2.1853
150, 10, 10, 150, 2.16471
200, 4, 1, 200, 2.16433
200, 4, 2, 200, 2.10732
200, 4, 3, 200, 2.20631
200, 4, 4, 200, 2.14505
200, 5, 1, 200, 2.14984
200, 5, 2, 200, 3.20943
200, 5, 3, 200, 3.18703
200, 5, 4, 200, 2.1614
200, 5, 5, 200, 3.16288
200, 6, 1, 200, 2.20193
200, 6, 2, 200, 2.15623
200, 6, 3, 200, 2.20436
200, 6, 4, 200, 2.21641
200, 6, 5, 200, 2.23011
200, 6, 6, 200, 2.25967
200, 7, 1, 200, 2.31621
200, 7, 2, 200, 2.31827
200, 7, 3, 200, 2.3111
200, 7, 4, 200, 2.31831
200, 7, 5, 200, 2.3268
200, 7, 6, 200, 2.3358
200, 7, 7, 200, 3.34639
200, 8, 1, 200, 2.41771
200, 8, 2, 200, 2.43503
200, 8, 3, 200, 2.4818
200, 8, 4, 200, 2.46025
200, 8, 5, 200, 2.42133
200, 8, 6, 200, 2.43284
200, 8, 7, 200, 2.39819
200, 8, 8, 200, 3.48578
200, 9, 1, 200, 3.58417
200, 9, 2, 200, 2.57142
200, 9, 3, 200, 3.60631
200, 9, 4, 200, 2.50721
200, 9, 5, 200, 2.54749
200, 9, 6, 200, 2.54902
200, 9, 7, 200, 2.56813
200, 9, 8, 200, 2.53006
200, 9, 9, 200, 2.53055
200, 10, 1, 200, 3.71765
200, 10, 2, 200, 2.68797
200, 10, 3, 200, 2.77336
200, 10, 4, 200, 2.72958
200, 10, 5, 200, 2.73844
200, 10, 6, 200, 3.67848
200, 10, 7, 200, 2.76961
200, 10, 8, 200, 2.74583
200, 10, 9, 200, 2.67915
200, 10, 10, 200, 2.86726
250, 4, 1, 250, 2.66086
250, 4, 2, 250, 2.69841
250, 4, 3, 250, 2.58424
250, 4, 4, 250, 3.63751
250, 5, 1, 250, 2.69505
250, 5, 2, 250, 2.62816
250, 5, 3, 250, 2.63571
250, 5, 4, 250, 3.73256
250, 5, 5, 250, 2.64115
250, 6, 1, 250, 2.79488
250, 6, 2, 250, 2.83506
250, 6, 3, 250, 2.85383
250, 6, 4, 250, 2.74052
250, 6, 5, 250, 2.73378
250, 6, 6, 250, 3.78486
250, 7, 1, 250, 2.82862
250, 7, 2, 250, 2.88247
250, 7, 3, 250, 3.80776
250, 7, 4, 250, 2.88505
250, 7, 5, 250, 2.91985
250, 7, 6, 250, 3.86598
250, 7, 7, 250, 2.8973
250, 8, 1, 250, 3.96075
250, 8, 2, 250, 2.96225
250, 8, 3, 250, 3.95795
250, 8, 4, 250, 2.97204
250, 8, 5, 250, 3.99226
250, 8, 6, 250, 2.97204
250, 8, 7, 250, 2.999
250, 8, 8, 250, 3.07423
250, 9, 1, 250, 4.1288
250, 9, 2, 250, 3.07921
250, 9, 3, 250, 4.065
250, 9, 4, 250, 3.00845
250, 9, 5, 250, 4.00348
250, 9, 6, 250, 3.03695
250, 9, 7, 250, 4.09167
250, 9, 8, 250, 3.07914
250, 9, 9, 250, 3.20248
250, 10, 1, 250, 3.20999
250, 10, 2, 250, 3.2041
250, 10, 3, 250, 3.18479
250, 10, 4, 250, 3.26732
250, 10, 5, 250, 3.22899
250, 10, 6, 250, 3.25942
250, 10, 7, 250, 3.23004
250, 10, 8, 250, 3.24602
250, 10, 9, 250, 3.28509
250, 10, 10, 250, 3.31737
300, 4, 1, 300, 3.21042
300, 4, 2, 300, 3.21973
300, 4, 3, 300, 3.12957
300, 4, 4, 300, 3.22043
300, 5, 1, 300, 3.2813
300, 5, 2, 300, 4.2858
