200, 7, 3, 0.31662, 0.3092
200, 7, 4, 0.24616, 0.23826
200, 7, 5, 0.15703, 0.15007
200, 7, 6, 0.09471, 0.08756
200, 7, 7, 0.01267, 0.00636
200, 8, 1, 0.8607, 0.85277
200, 8, 2, 0.65027, 0.64219
200, 8, 3, 0.47355, 0.46587
200, 8, 4, 0.29148, 0.28387
200, 8, 5, 0.21088, 0.20382
200, 8, 6, 0.14015, 0.13275
200, 8, 7, 0.08729, 0.07476
200, 8, 8, 0.01458, 0.00722
200, 9, 1, 0.91214, 0.90466
200, 9, 2, 0.77386, 0.76537
200, 9, 3, 0.71124, 0.70297
200, 9, 4, 0.43252, 0.42307
200, 9, 5, 0.25033, 0.2433
200, 9, 6, 0.19618, 0.1868
200, 9, 7, 0.13453, 0.12672
200, 9, 8, 0.07667, 0.06981
200, 9, 9, 0.01264, 0.00608
200, 10, 1, 1.08261, 1.07073
200, 10, 2, 0.83467, 0.82739
200, 10, 3, 0.69183, 0.68381
200, 10, 4, 0.52139, 0.51426
200, 10, 5, 0.80501, 0.79569
200, 10, 6, 0.22325, 0.21462
200, 10, 7, 0.17325, 0.16553
200, 10, 8, 0.11169, 0.10442
200, 10, 9, 0.06988, 0.06183
200, 10, 10, 0.01384, 0.00656
250, 4, 1, 0.51029, 0.50248
250, 4, 2, 0.31488, 0.30716
250, 4, 3, 0.17661, 0.16875
250, 4, 4, 0.01531, 0.00893
250, 5, 1, 0.55981, 0.55211
250, 5, 2, 0.39794, 0.39104
250, 5, 3, 0.27955, 0.26621
250, 5, 4, 0.1411, 0.13406
250, 5, 5, 0.01636, 0.00885
250, 6, 1, 0.79116, 0.78419
250, 6, 2, 0.47385, 0.46587
250, 6, 3, 0.37514, 0.36612
250, 6, 4, 0.22333, 0.2149
250, 6, 5, 0.12169, 0.11351
250, 6, 6, 0.01845, 0.01033
250, 7, 1, 0.93484, 0.92642
250, 7, 2, 0.66238, 0.65484
250, 7, 3, 0.39395, 0.38646
250, 7, 4, 0.31676, 0.30885
250, 7, 5, 0.20019, 0.19261
250, 7, 6, 0.10556, 0.09811
250, 7, 7, 0.02203, 0.01372
250, 8, 1, 1.04362, 1.03614
250, 8, 2, 0.82904, 0.82121
250, 8, 3, 0.60246, 0.59438
250, 8, 4, 0.34984, 0.34144
250, 8, 5, 0.26787, 0.2608
250, 8, 6, 0.16604, 0.15771
250, 8, 7, 0.09671, 0.08856
250, 8, 8, 0.01688, 0.0097
250, 9, 1, 1.17048, 1.16179
250, 9, 2, 0.95514, 0.94034
250, 9, 3, 0.88793, 0.8802
250, 9, 4, 0.5232, 0.51558
250, 9, 5, 0.30324, 0.29553
250, 9, 6, 0.25786, 0.24489
250, 9, 7, 0.1644, 0.15716
250, 9, 8, 0.09009, 0.08278
250, 9, 9, 0.01668, 0.00957
250, 10, 1, 1.21411, 1.20449
250, 10, 2, 1.04411, 1.0361
250, 10, 3, 0.84772, 0.84018
250, 10, 4, 0.65945, 0.65171
250, 10, 5, 1.0025, 0.99413
250, 10, 6, 0.28497, 0.27789
250, 10, 7, 0.22521, 0.21774
250, 10, 8, 0.13524, 0.12789
250, 10, 9, 0.08883, 0.07918
250, 10, 10, 0.01861, 0.01107
300, 4, 1, 0.64589, 0.63648
300, 4, 2, 0.40184, 0.39286
300, 4, 3, 0.20489, 0.19628
300, 4, 4, 0.02088, 0.01311
300, 5, 1, 0.65392, 0.64535
300, 5, 2, 0.52158, 0.51455
300, 5, 3, 0.32618, 0.31524
300, 5, 4, 0.16634, 0.15896
300, 5, 5, 0.02128, 0.01333
300, 6, 1, 0.94724, 0.93927
300, 6, 2, 0.54581, 0.53838
300, 6, 3, 0.46355, 0.45619
300, 6, 4, 0.27241, 0.26334
300, 6, 5, 0.15341, 0.1447
300, 6, 6, 0.02125, 0.0132
300, 7, 1, 1.12138, 1.11422
300, 7, 2, 0.79958, 0.79162
300, 7, 3, 0.48011, 0.4728
300, 7, 4, 0.36094, 0.35169
300, 7, 5, 0.22784, 0.21938
300, 7, 6, 0.13696, 0.13003
300, 7, 7, 0.02046, 0.01257
300, 8, 1, 1.29727, 1.28924
300, 8, 2, 0.97302, 0.96403
300, 8, 3, 0.70362, 0.69451
300, 8, 4, 0.423, 0.41386
300, 8, 5, 0.31541, 0.3061
300, 8, 6, 0.218, 0.20839
300, 8, 7, 0.11303, 0.10538
300, 8, 8, 0.02162, 0.01388
300, 9, 1, 1.35764, 1.34902
300, 9, 2, 1.12868, 1.12091
300, 9, 3, 1.09443, 1.08574
300, 9, 4, 0.66271, 0.65239
300, 9, 5, 0.40033, 0.39083
300, 9, 6, 0.3055, 0.29689
300, 9, 7, 0.18229, 0.17305
300, 9, 8, 0.10296, 0.09502
300, 9, 9, 0.02209, 0.01382
300, 10, 1, 1.50334, 1.49557
300, 10, 2, 1.23556, 1.2258
300, 10, 3, 1.02374, 1.01609
300, 10, 4, 0.77613, 0.7674
300, 10, 5, 1.15837, 1.15021
300, 10, 6, 0.35007, 0.34141
300, 10, 7, 0.25605, 0.23717
300, 10, 8, 0.1705, 0.16247
300, 10, 9, 0.10014, 0.09236
300, 10, 10, 0.02191, 0.01388
